N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,2.0,2.668102829441137,1e-05,gaussian,13,0.2,0.02,0.2,0.20612135529518127,0.02020989917218685,0.1979929655790329
100,2.0,2.668102829441137,1e-05,edge_flip,13,0.2,0.02,0.2,0.1984163224697113,0.012316222302615643,0.1956021785736084
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.21467101573944092,0.0387561097741127,0.2078544795513153
100,2.0,2.668102829441137,1e-05,gaussian,14,0.2,0.02,0.2,0.1912918984889984,0.015377793461084366,0.18345554172992706
100,2.0,2.668102829441137,1e-05,edge_flip,14,0.2,0.02,0.2,0.1918499618768692,0.014154803939163685,0.1862216591835022
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.21161217987537384,0.053354885429143906,0.23059116303920746
100,2.0,2.668102829441137,1e-05,gaussian,15,0.2,0.02,0.2,0.21362683176994324,0.022266244515776634,0.20474916696548462
100,2.0,2.668102829441137,1e-05,edge_flip,15,0.2,0.02,0.2,0.2143632173538208,0.015993386507034302,0.2031065821647644
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.20983397960662842,0.051766082644462585,0.2112549990415573
100,2.0,2.668102829441137,1e-05,gaussian,16,0.2,0.02,0.2,0.19882802665233612,0.023180676624178886,0.20246081054210663
100,2.0,2.668102829441137,1e-05,edge_flip,16,0.2,0.02,0.2,0.1965402215719223,0.021968776360154152,0.2124871015548706
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.2245161533355713,0.03568357229232788,0.2254646122455597
100,2.0,2.668102829441137,1e-05,gaussian,17,0.2,0.02,0.2,0.19736063480377197,0.025874830782413483,0.20137415826320648
100,2.0,2.668102829441137,1e-05,edge_flip,17,0.2,0.02,0.2,0.2040446400642395,0.02150913141667843,0.2031065821647644
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.17344380915164948,0.028092224150896072,0.1883581578731537
100,2.0,2.668102829441137,1e-05,gaussian,18,0.2,0.02,0.2,0.1800440549850464,0.022116705775260925,0.17414307594299316
100,2.0,2.668102829441137,1e-05,edge_flip,18,0.2,0.02,0.2,0.1852836012840271,0.01691267639398575,0.178717240691185
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.20734915137290955,0.0566478855907917,0.20629407465457916
100,2.0,2.668102829441137,1e-05,gaussian,19,0.2,0.02,0.2,0.18860824406147003,0.02425828017294407,0.17440849542617798
100,2.0,2.668102829441137,1e-05,edge_flip,19,0.2,0.02,0.2,0.1965402215719223,0.02748452126979828,0.176841139793396
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.20815078914165497,0.04925484210252762,0.19392076134681702
100,5.0,1.0338953100711687,1e-05,gaussian,0,0.2,0.02,0.2,0.18894891440868378,0.026645954698324203,0.17832763493061066
100,5.0,1.0338953100711687,1e-05,edge_flip,0,0.2,0.02,0.2,0.16425804793834686,0.0,0.17799685895442963
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.20684631168842316,0.04068506881594658,0.20038855075836182
100,5.0,1.0338953100711687,1e-05,gaussian,1,0.2,0.02,0.2,0.21564742922782898,0.013534078374505043,0.20921558141708374
100,5.0,1.0338953100711687,1e-05,edge_flip,1,0.2,0.02,0.2,0.20032240450382233,0.020344112068414688,0.2106264978647232
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.2237124890089035,0.03087686002254486,0.2291228324174881
100,5.0,1.0338953100711687,1e-05,gaussian,2,0.2,0.02,0.2,0.1889706552028656,0.014242362231016159,0.19531184434890747
100,5.0,1.0338953100711687,1e-05,edge_flip,2,0.2,0.02,0.2,0.12991105020046234,0.03549113869667053,0.17456215620040894
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.20471128821372986,0.05405370146036148,0.21490851044654846
100,5.0,1.0338953100711687,1e-05,gaussian,3,0.2,0.02,0.2,0.19543124735355377,0.016700029373168945,0.19259613752365112
100,5.0,1.0338953100711687,1e-05,edge_flip,3,0.2,0.02,0.2,0.22093060612678528,0.019502609968185425,0.19345299899578094
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.21060410141944885,0.03413309156894684,0.21023614704608917
100,5.0,1.0338953100711687,1e-05,gaussian,4,0.2,0.02,0.2,0.1935083568096161,0.01810535043478012,0.16580210626125336
100,5.0,1.0338953100711687,1e-05,edge_flip,4,0.2,0.02,0.2,0.1883009523153305,0.006880086846649647,0.19345299899578094
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.21049411594867706,0.042769309133291245,0.24682928621768951
100,5.0,1.0338953100711687,1e-05,gaussian,5,0.2,0.02,0.2,0.1997998058795929,0.023502392694354057,0.1764383465051651
100,5.0,1.0338953100711687,1e-05,edge_flip,5,0.2,0.02,0.2,0.1694100946187973,0.0,0.15910600125789642
