N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,2.0,2.668102829441137,1e-05,edge_flip,9,0.2,0.02,0.2,0.1974782794713974,0.020589839667081833,0.1956021785736084
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.21575738489627838,0.017916923388838768,0.22970488667488098
100,2.0,2.668102829441137,1e-05,gaussian,10,0.2,0.02,0.2,0.21047645807266235,0.025063682347536087,0.21434901654720306
100,2.0,2.668102829441137,1e-05,edge_flip,10,0.2,0.02,0.2,0.2171773612499237,0.017831968143582344,0.1984163224697113
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.21163509786128998,0.01695282757282257,0.18487894535064697
100,2.0,2.668102829441137,1e-05,gaussian,11,0.2,0.02,0.2,0.20083345472812653,0.018050024285912514,0.19914110004901886
100,2.0,2.668102829441137,1e-05,edge_flip,11,0.2,0.02,0.2,0.1918499618768692,0.016453031450510025,0.1993543803691864
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.2066396176815033,0.014372684992849827,0.22527682781219482
100,2.0,2.668102829441137,1e-05,gaussian,12,0.2,0.02,0.2,0.19235751032829285,0.01821167580783367,0.20631253719329834
100,2.0,2.668102829441137,1e-05,edge_flip,12,0.2,0.02,0.2,0.1871597021818161,0.018291613087058067,0.2059207409620285
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.21734799444675446,0.014505677856504917,0.21309159696102142
100,2.0,2.668102829441137,1e-05,gaussian,13,0.2,0.02,0.2,0.20459119975566864,0.018348703160881996,0.20077230036258698
100,2.0,2.668102829441137,1e-05,edge_flip,13,0.2,0.02,0.2,0.2134251594543457,0.021968776360154152,0.2040446400642395
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.19840577244758606,0.014076316729187965,0.1952987015247345
100,2.0,2.668102829441137,1e-05,gaussian,14,0.2,0.02,0.2,0.19007150828838348,0.01242741197347641,0.18991094827651978
100,2.0,2.668102829441137,1e-05,edge_flip,14,0.2,0.02,0.2,0.1871597021818161,0.009098704904317856,0.1927880197763443
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.2182091325521469,0.01642415300011635,0.2122834324836731
100,2.0,2.668102829441137,1e-05,gaussian,15,0.2,0.02,0.2,0.2050185203552246,0.02655593492090702,0.19904859364032745
100,2.0,2.668102829441137,1e-05,edge_flip,15,0.2,0.02,0.2,0.2002924382686615,0.01691267639398575,0.2002924382686615
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.2033403515815735,0.018384993076324463,0.22564151883125305
100,2.0,2.668102829441137,1e-05,gaussian,16,0.2,0.02,0.2,0.201156884431839,0.026249535381793976,0.21495763957500458
100,2.0,2.668102829441137,1e-05,edge_flip,16,0.2,0.02,0.2,0.2031065821647644,0.027944166213274002,0.2199915200471878
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.21968097984790802,0.017534039914608,0.1924373060464859
100,2.0,2.668102829441137,1e-05,gaussian,17,0.2,0.02,0.2,0.1997755616903305,0.025653759017586708,0.20230674743652344
100,2.0,2.668102829441137,1e-05,edge_flip,17,0.2,0.02,0.2,0.1918499618768692,0.01875125803053379,0.2002924382686615
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.1943674087524414,0.015631109476089478,0.16876952350139618
100,2.0,2.668102829441137,1e-05,gaussian,18,0.2,0.02,0.2,0.17395983636379242,0.018921900540590286,0.18108567595481873
100,2.0,2.668102829441137,1e-05,edge_flip,18,0.2,0.02,0.2,0.1740269809961319,0.02150913141667843,0.1721508800983429
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.20857234299182892,0.01888447254896164,0.17518796026706696
100,2.0,2.668102829441137,1e-05,gaussian,19,0.2,0.02,0.2,0.19538457691669464,0.021563490852713585,0.1779489666223526
100,2.0,2.668102829441137,1e-05,edge_flip,19,0.2,0.02,0.2,0.2040446400642395,0.014154803939163685,0.1815313994884491
