N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,5.0,1.0338953100711687,1e-05,gaussian,1,0.2,0.02,0.2,0.2137918770313263,0.022520015016198158,0.19869393110275269
100,5.0,1.0338953100711687,1e-05,edge_flip,1,0.2,0.02,0.2,0.21921326220035553,0.03464963659644127,0.18658360838890076
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.19198843836784363,0.033476267009973526,0.21525150537490845
100,5.0,1.0338953100711687,1e-05,gaussian,2,0.2,0.02,0.2,0.21182218194007874,0.012829319573938847,0.19370463490486145
100,5.0,1.0338953100711687,1e-05,edge_flip,2,0.2,0.02,0.2,0.19001829624176025,0.020344112068414688,0.19001829624176025
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.30391180515289307,0.030131153762340546,0.24228933453559875
100,5.0,1.0338953100711687,1e-05,gaussian,3,0.2,0.02,0.2,0.19803105294704437,0.023451590910553932,0.18576616048812866
100,5.0,1.0338953100711687,1e-05,edge_flip,3,0.2,0.02,0.2,0.2071918100118637,0.02791762538254261,0.20890915393829346
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.27239423990249634,0.056215349584817886,0.2147335261106491
100,5.0,1.0338953100711687,1e-05,gaussian,4,0.2,0.02,0.2,0.19263698160648346,0.02517917938530445,0.18396301567554474
100,5.0,1.0338953100711687,1e-05,edge_flip,4,0.2,0.02,0.2,0.2484082132577896,0.04138164967298508,0.17112745344638824
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.2677735686302185,0.020778369158506393,0.2980424463748932
100,5.0,1.0338953100711687,1e-05,gaussian,5,0.2,0.02,0.2,0.1921667903661728,0.020490724593400955,0.2021418958902359
100,5.0,1.0338953100711687,1e-05,edge_flip,5,0.2,0.02,0.2,0.1883009523153305,0.03044212982058525,0.15395395457744598
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.22192594408988953,0.06208999827504158,0.2290870100259781
100,5.0,1.0338953100711687,1e-05,gaussian,6,0.2,0.02,0.2,0.18859149515628815,0.020504789426922798,0.18719875812530518
100,5.0,1.0338953100711687,1e-05,edge_flip,6,0.2,0.02,0.2,0.14880190789699554,0.03296663612127304,0.16082334518432617
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.24614691734313965,0.055782467126846313,0.2707692086696625
100,5.0,1.0338953100711687,1e-05,gaussian,7,0.2,0.02,0.2,0.18631497025489807,0.024395626038312912,0.21090160310268402
100,5.0,1.0338953100711687,1e-05,edge_flip,7,0.2,0.02,0.2,0.17456215620040894,0.055687177926301956,0.2071918100118637
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.23704110085964203,0.04469425976276398,0.22586531937122345
100,5.0,1.0338953100711687,1e-05,gaussian,8,0.2,0.02,0.2,0.20992052555084229,0.01055650319904089,0.22438688576221466
100,5.0,1.0338953100711687,1e-05,edge_flip,8,0.2,0.02,0.2,0.22264795005321503,0.0,0.1883009523153305
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.23270446062088013,0.03910500556230545,0.2526402175426483
100,5.0,1.0338953100711687,1e-05,gaussian,9,0.2,0.02,0.2,0.1972399353981018,0.02291313000023365,0.21710741519927979
100,5.0,1.0338953100711687,1e-05,edge_flip,9,0.2,0.02,0.2,0.17971420288085938,0.023710118606686592,0.24153880774974823
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.21014904975891113,0.028079044073820114,0.21186281740665436
100,5.0,1.0338953100711687,1e-05,gaussian,10,0.2,0.02,0.2,0.19326677918434143,0.013220207765698433,0.2094438225030899
100,5.0,1.0338953100711687,1e-05,edge_flip,10,0.2,0.02,0.2,0.13506309688091278,0.0,0.2140612006187439
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.2537957429885864,0.05604631453752518,0.24366696178913116
100,5.0,1.0338953100711687,1e-05,gaussian,11,0.2,0.02,0.2,0.18769101798534393,0.019709115847945213,0.18639257550239563
100,5.0,1.0338953100711687,1e-05,edge_flip,11,0.2,0.02,0.2,0.20203974843025208,0.0026725789066404104,0.1883009523153305
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.2936999201774597,0.015277990140020847,0.2308509349822998
100,5.0,1.0338953100711687,1e-05,gaussian,12,0.2,0.02,0.2,0.20207977294921875,0.01947527378797531,0.15450797975063324
100,5.0,1.0338953100711687,1e-05,edge_flip,12,0.2,0.02,0.2,0.17112745344638824,0.0,0.20547445118427277
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,13,0.2,0.02,0.2,0.2001667618751526,0.033862609416246414,0.28102007508277893
100,5.0,1.0338953100711687,1e-05,gaussian,13,0.2,0.02,0.2,0.19166739284992218,0.01666530966758728,0.20106934010982513
100,5.0,1.0338953100711687,1e-05,edge_flip,13,0.2,0.02,0.2,0.21577855944633484,0.03549113869667053,0.20375710725784302
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,14,0.2,0.02,0.2,0.24072785675525665,0.022176774218678474,0.2947870194911957
100,5.0,1.0338953100711687,1e-05,gaussian,14,0.2,0.02,0.2,0.21587662398815155,0.016256598755717278,0.21177959442138672
100,5.0,1.0338953100711687,1e-05,edge_flip,14,0.2,0.02,0.2,0.18486624956130981,0.023710118606686592,0.25012555718421936
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,15,0.2,0.02,0.2,0.194991335272789,0.029031828045845032,0.22281022369861603
100,5.0,1.0338953100711687,1e-05,gaussian,15,0.2,0.02,0.2,0.17929407954216003,0.024393979460000992,0.1945028156042099
