N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,2.0,2.668102829441137,1e-05,edge_flip,15,0.2,0.02,0.2,0.2059207409620285,0.02150913141667843,0.1965402215719223
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,16,0.2,0.02,0.2,0.21909914910793304,0.03109227865934372,0.22145994007587433
100,2.0,2.668102829441137,1e-05,gaussian,16,0.2,0.02,0.2,0.2092316448688507,0.023149363696575165,0.20056578516960144
100,2.0,2.668102829441137,1e-05,edge_flip,16,0.2,0.02,0.2,0.1984163224697113,0.025645939633250237,0.2096729576587677
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,17,0.2,0.02,0.2,0.22994521260261536,0.03526793047785759,0.22185401618480682
100,2.0,2.668102829441137,1e-05,gaussian,17,0.2,0.02,0.2,0.20717522501945496,0.0237783994525671,0.19741085171699524
100,2.0,2.668102829441137,1e-05,edge_flip,17,0.2,0.02,0.2,0.2012304812669754,0.028403811156749725,0.1965402215719223
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,18,0.2,0.02,0.2,0.19031421840190887,0.022417806088924408,0.20155122876167297
100,2.0,2.668102829441137,1e-05,gaussian,18,0.2,0.02,0.2,0.18958012759685516,0.02220160886645317,0.17419368028640747
100,2.0,2.668102829441137,1e-05,edge_flip,18,0.2,0.02,0.2,0.1937260627746582,0.028863457962870598,0.178717240691185
100,2.0,2.668102829441137,1e-05,sbm_dpsgd,19,0.2,0.02,0.2,0.19962015748023987,0.036636579781770706,0.1792081594467163
100,2.0,2.668102829441137,1e-05,gaussian,19,0.2,0.02,0.2,0.1930062472820282,0.02472848631441593,0.17913727462291718
100,2.0,2.668102829441137,1e-05,edge_flip,19,0.2,0.02,0.2,0.1974782794713974,0.019670549780130386,0.1740269809961319
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,0,0.2,0.02,0.2,0.2318723052740097,0.009738572873175144,0.209431990981102
100,5.0,1.0338953100711687,1e-05,gaussian,0,0.2,0.02,0.2,0.20528331398963928,0.028856171295046806,0.18651148676872253
100,5.0,1.0338953100711687,1e-05,edge_flip,0,0.2,0.02,0.2,0.15738865733146667,0.028759127482771873,0.21921326220035553
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,1,0.2,0.02,0.2,0.23403450846672058,0.021650347858667374,0.15994256734848022
100,5.0,1.0338953100711687,1e-05,gaussian,1,0.2,0.02,0.2,0.23082172870635986,0.024328676983714104,0.19811145961284637
100,5.0,1.0338953100711687,1e-05,edge_flip,1,0.2,0.02,0.2,0.25356024503707886,0.038857147097587585,0.2363867610692978
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,2,0.2,0.02,0.2,0.16922566294670105,0.012954210862517357,0.18868988752365112
100,5.0,1.0338953100711687,1e-05,gaussian,2,0.2,0.02,0.2,0.1991221308708191,0.01175010297447443,0.17926114797592163
100,5.0,1.0338953100711687,1e-05,edge_flip,2,0.2,0.02,0.2,0.23810410499572754,0.020344112068414688,0.17456215620040894
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,3,0.2,0.02,0.2,0.22534912824630737,0.06894174963235855,0.20345108211040497
100,5.0,1.0338953100711687,1e-05,gaussian,3,0.2,0.02,0.2,0.18549668788909912,0.030469661578536034,0.17687423527240753
100,5.0,1.0338953100711687,1e-05,edge_flip,3,0.2,0.02,0.2,0.15738865733146667,0.03549113869667053,0.21577855944633484
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,4,0.2,0.02,0.2,0.22735653817653656,0.015179766342043877,0.21947427093982697
100,5.0,1.0338953100711687,1e-05,gaussian,4,0.2,0.02,0.2,0.23272410035133362,0.011842911131680012,0.18998855352401733
100,5.0,1.0338953100711687,1e-05,edge_flip,4,0.2,0.02,0.2,0.17627950012683868,0.00014807417755946517,0.1951703578233719
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.17637674510478973,0.008331635035574436,0.24488244950771332
100,5.0,1.0338953100711687,1e-05,gaussian,5,0.2,0.02,0.2,0.2043466567993164,0.01970171555876732,0.20989444851875305
100,5.0,1.0338953100711687,1e-05,edge_flip,5,0.2,0.02,0.2,0.19001829624176025,0.015295102261006832,0.19345299899578094
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.18949617445468903,0.021041952073574066,0.24968832731246948
100,5.0,1.0338953100711687,1e-05,gaussian,6,0.2,0.02,0.2,0.1810527890920639,0.022616881877183914,0.20239771902561188
100,5.0,1.0338953100711687,1e-05,edge_flip,6,0.2,0.02,0.2,0.18658360838890076,0.014453601092100143,0.12991105020046234
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.2150527685880661,0.03109981305897236,0.21851575374603271
100,5.0,1.0338953100711687,1e-05,gaussian,7,0.2,0.02,0.2,0.17728741466999054,0.031682271510362625,0.21145102381706238
100,5.0,1.0338953100711687,1e-05,edge_flip,7,0.2,0.02,0.2,0.16769275069236755,0.02286861650645733,0.18486624956130981
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.21211645007133484,0.016915276646614075,0.24493831396102905
100,5.0,1.0338953100711687,1e-05,gaussian,8,0.2,0.02,0.2,0.2026972472667694,0.019297664985060692,0.18013031780719757
100,5.0,1.0338953100711687,1e-05,edge_flip,8,0.2,0.02,0.2,0.15910600125789642,0.06410219520330429,0.20547445118427277
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,9,0.2,0.02,0.2,0.19787457585334778,0.03549283370375633,0.22818623483181
100,5.0,1.0338953100711687,1e-05,gaussian,9,0.2,0.02,0.2,0.20419591665267944,0.013196567073464394,0.21995998919010162
100,5.0,1.0338953100711687,1e-05,edge_flip,9,0.2,0.02,0.2,0.20547445118427277,0.05147966742515564,0.18486624956130981
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,10,0.2,0.02,0.2,0.20616362988948822,0.012339498847723007,0.22314783930778503
100,5.0,1.0338953100711687,1e-05,gaussian,10,0.2,0.02,0.2,0.19447484612464905,0.016449591144919395,0.20909427106380463
100,5.0,1.0338953100711687,1e-05,edge_flip,10,0.2,0.02,0.2,0.20547445118427277,0.027076123282313347,0.22093060612678528
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,11,0.2,0.02,0.2,0.26249995827674866,0.022985948249697685,0.20330868661403656
100,5.0,1.0338953100711687,1e-05,gaussian,11,0.2,0.02,0.2,0.1823963075876236,0.008256598375737667,0.17368628084659576
100,5.0,1.0338953100711687,1e-05,edge_flip,11,0.2,0.02,0.2,0.16769275069236755,0.028759127482771873,0.1694100946187973
100,5.0,1.0338953100711687,1e-05,sbm_dpsgd,12,0.2,0.02,0.2,0.21703754365444183,0.04010815918445587,0.2149859368801117
