N,sigma,epsilon,delta,method,rep,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,5,0.2,0.02,0.2,0.2895602881908417,0.03970438241958618,0.29263460636138916
100,10.0,0.5431122541136532,1e-05,gaussian,5,0.2,0.02,0.2,0.2160138487815857,0.0,0.1930258423089981
100,10.0,0.5431122541136532,1e-05,edge_flip,5,0.2,0.02,0.2,0.19049635529518127,0.0,0.27364659309387207
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,6,0.2,0.02,0.2,0.20924395322799683,0.03709429129958153,0.32865479588508606
100,10.0,0.5431122541136532,1e-05,gaussian,6,0.2,0.02,0.2,0.21930181980133057,0.02903483621776104,0.1929941624403
100,10.0,0.5431122541136532,1e-05,edge_flip,6,0.2,0.02,0.2,0.1011868566274643,0.05483829975128174,0.19665563106536865
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,7,0.2,0.02,0.2,0.2560288906097412,0.14135588705539703,0.27272140979766846
100,10.0,0.5431122541136532,1e-05,gaussian,7,0.2,0.02,0.2,0.1610739827156067,0.03485281765460968,0.23135006427764893
100,10.0,0.5431122541136532,1e-05,edge_flip,7,0.2,0.02,0.2,0.17201852798461914,0.0488022081553936,0.16893889009952545
100,10.0,0.5431122541136532,1e-05,sbm_dpsgd,8,0.2,0.02,0.2,0.4921272397041321,0.03794137015938759,0.3374957740306854
100,10.0,0.5431122541136532,1e-05,gaussian,8,0.2,0.02,0.2,0.2059135138988495,0.016986137256026268,0.2440890073776245
