regime,N,p,q,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,n_fit,mean_degree,lcc_size,lcc_frac,n_components,n_isolated,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,0,edge_flip_spectral,,,,,,1e-05,4961,4.6944,4961,0.9922,39,37,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.009072408080101013,0.0,0.008214824832975864,0.0003102415166703058
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,0,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,4961,4.6944,4961,0.9922,39,37,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11794422566890717,0.0036562650930136442,0.10724999010562897,4.8820461380710327e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,0,edge_flip_vem,,,630,,,1e-05,4961,4.6944,4961,0.9922,39,37,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.001011114683933556,0.0,0.0,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,0,edge_flip_spectral,,,,,,1e-05,4961,4.6944,4961,0.9922,39,37,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.018989311531186104,0.0,0.01849183440208435,1.0695581889897947e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,0,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,4961,4.6944,4961,0.9922,39,37,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11801579594612122,0.003654134226962924,0.10703833401203156,1.0434264339684548e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,1,edge_flip_vem,,,67,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009500542073510587,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,1,edge_flip_spectral,,,,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0017374370945617557,0.00016978483472485095,0.0017238903092220426,0.8003613617069683
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,1,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.10814857482910156,0.0036499216221272945,0.11708731204271317,0.00035771413221163023
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,1,edge_flip_vem,,,139,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009513173718005419,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,1,edge_flip_spectral,,,,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0017338127363473177,0.00017102873243857175,0.0017299833707511425,0.7902252941287298
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,1,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.10810541361570358,0.003649917198345065,0.11712995916604996,0.00039800956785705956
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,1,edge_flip_vem,,,473,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0009157228632830083,0.0,0.0,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,1,edge_flip_spectral,,,,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0034543664660304785,0.0,0.003203033236786723,0.00011299486303699291
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,1,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.1079963818192482,0.0036492920480668545,0.1172357127070427,0.00034476551876850116
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,1,edge_flip_vem,,,423,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0010863164206966758,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,1,edge_flip_spectral,,,,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.00892619788646698,0.0,0.008791164495050907,1.182825035820187e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,1,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.10716304928064346,0.0036476447712630033,0.11808621138334274,0.00018932697242674733
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,1,edge_flip_vem,,,694,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0009826835012063384,0.0,0.0,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,1,edge_flip_spectral,,,,,,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.018473757430911064,0.0,0.019020603969693184,9.44176895719247e-06
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,1,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,4950,4.6548,4950,0.99,51,50,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.10669037699699402,0.0036430025938898325,0.11847005784511566,3.0220062084164286e-06
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,2,edge_flip_vem,,,249,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009636693866923451,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,2,edge_flip_spectral,,,,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0017543488647788763,0.00017492442566435784,0.0017507919110357761,0.7768259339983622
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,2,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,10.999999101588017,5.9999995099571,4.999999591630917,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.10740336775779724,0.0036527200136333704,0.1178087592124939,3.5801661096623347e-06
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,2,edge_flip_vem,,,184,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009646097896620631,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,2,edge_flip_spectral,,,,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0017670796951279044,0.00017506134463474154,0.0017419124487787485,0.7784377042543567
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,2,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,10.999999101588017,5.9999995099571,4.999999591630917,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.10741131007671356,0.003652860876172781,0.11779569089412689,7.084740012490324e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,2,edge_flip_vem,,,354,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009626171085983515,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,2,edge_flip_spectral,,,,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0034253706689924,0.0,0.0031822200398892164,0.0003644421675793865
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,2,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,10.999999101588017,5.9999995099571,4.999999591630917,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.10727231949567795,0.003653300227597356,0.11793103069067001,0.0001570968728407558
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,2,edge_flip_vem,,,331,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0010279802372679114,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,2,edge_flip_spectral,,,,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.008035239763557911,0.0,0.009347427636384964,1.8670922477803142e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,2,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,10.999999101588017,5.9999995099571,4.999999591630917,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.10709283500909805,0.003653911640867591,0.1181163489818573,0.00021299056203448276
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,2,edge_flip_vem,,,561,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.00034799135755747557,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,2,edge_flip_spectral,,,,,,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.016934117302298546,0.0,0.01862793229520321,4.4652246247148424e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,2,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,10.999999101588017,5.9999995099571,4.999999591630917,1e-05,4949,4.72,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.10702911764383316,0.0036515682004392147,0.11822134256362915,0.0005700989618565247
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,3,edge_flip_vem,,,164,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009476191480644047,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,3,edge_flip_spectral,,,,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0009485249174758792,6.75037081236951e-05,0.6666666865348816,0.0012028169268649364
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,3,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11412063241004944,0.0036081657744944096,0.11108541488647461,8.927155524986093e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,3,edge_flip_vem,,,65,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009464580216445029,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,3,edge_flip_spectral,,,,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0009473721729591489,5.9445443184813485e-05,0.6666693687438965,0.0012028169268649364
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,3,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11395596712827682,0.0036075818352401257,0.11123550683259964,0.00012477824539740013
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,3,edge_flip_vem,,,394,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009296975331380963,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,3,edge_flip_spectral,,,,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0035818698816001415,0.0,0.0030331406742334366,0.0010782832954999478
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,3,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11274752020835876,0.0036032453645020723,0.11239824444055557,0.0001753192033249967
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,3,edge_flip_vem,,,392,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009419539128430188,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,3,edge_flip_spectral,,,,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.008587205782532692,0.0,0.008654736913740635,7.672975297375381e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,3,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11217980831861496,0.0035994064528495073,0.11294304579496384,0.00043238126478718265
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,3,edge_flip_vem,,,753,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.04028124362230301,0.014784978702664375,0.0,0.0001734149589354959
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,3,edge_flip_spectral,,,,,,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.020062267780303955,0.0,0.018617982044816017,0.0001333775624281054
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,3,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,4941,4.6264,4941,0.9882,59,57,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11246120929718018,0.0036030460614711046,0.11263147741556168,0.00010273777841076062
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,4,edge_flip_vem,,,129,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0009555985452607274,0.0,0.0,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,4,edge_flip_spectral,,,,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0017444201512262225,0.00017169125203508884,0.0017352484865114093,0.7793350314353952
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,4,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11876031011343002,0.003643412608653307,0.1066255196928978,7.404121372670397e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,4,edge_flip_vem,,,71,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.000955732015427202,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,4,edge_flip_spectral,,,,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.001744859735481441,0.00017099242541007698,0.0017367358086630702,0.7726161100043102
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,4,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11883197724819183,0.0036437043454498053,0.1065475344657898,0.00012888689151075708
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,4,edge_flip_vem,,,249,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.000869656156282872,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,4,edge_flip_spectral,,,,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0029663024470210075,0.0,0.0034563459921628237,0.000275280277740724
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,4,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11911861598491669,0.003644471289590001,0.10625110566616058,6.82394657941513e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,4,edge_flip_vem,,,377,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0009249793365597725,0.0,0.0,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,4,edge_flip_spectral,,,,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.00921495258808136,0.0,0.008309111930429935,0.0005131388290182002
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,4,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11900673061609268,0.0036455297376960516,0.10635825991630554,7.420008729401204e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,4,edge_flip_vem,,,704,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0009351539774797857,0.0,0.0,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,4,edge_flip_spectral,,,,,,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.018746521323919296,0.0,0.01921144314110279,1.0710418545577227e-06
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,20.0,0.977390412892278,4,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,4946,4.6744,4946,0.9892,55,54,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11596702039241791,0.0036448242608457804,0.10937690734863281,5.210928136354881e-05
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,5,edge_flip_vem,,,109,,,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0009575438452884555,0.0,0.0,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,5,edge_flip_spectral,,,,,,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0017590377246960998,0.00016266248712781817,0.0017464992124587297,0.7931083571834375
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,1.0,27.43885139089614,5,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,10.999999101588017,5.9999995099571,4.999999591630917,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11465178430080414,0.0036402507685124874,0.11068666726350784,0.0005691474946573921
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,5,edge_flip_vem,,,32,,,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009585658553987741,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,5,edge_flip_spectral,,,,,,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0017565679736435413,0.00016391406825277954,0.0017505205469205976,0.7852206544273772
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,2.0,11.728684954707337,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,10.999999101588017,5.9999995099571,4.999999591630917,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11456407606601715,0.00364067405462265,0.11077072471380234,0.0005210210874985413
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,5,edge_flip_vem,,,416,,,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0009254433098249137,0.0,0.0,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,5,edge_flip_spectral,,,,,,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.003330513136461377,0.0,0.003308274084702134,0.0024612175279346542
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,5.0,4.1484505404580005,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,10.999999101588017,5.9999995099571,4.999999591630917,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.11427687853574753,0.00364103214815259,0.1110336035490036,0.0009021576811436598
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,5,edge_flip_vem,,,331,,,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.0,0.0,0.0009735280182212591,0.0
relatively_sparse,5000,0.0017034386382832477,0.00017034386382832478,10.0,1.9945956405993723,5,edge_flip_spectral,,,,,,1e-05,4949,4.69,4949,0.9898,51,49,0.0017034386382832477,0.00017034386382832478,0.0017034386382832477,0.009145723655819893,0.0,0.008341129869222641,0.00016565824293978779
