N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
100,20.0,0.977390412892278,2,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.40044966340065,0.14490056037902832,0.48141375184059143,0.010504647530909251
100,1.0,27.43885139089614,3,edge_flip_vem,,,731,,,1e-05,0.2,0.02,0.2,0.1921568661928177,0.023209283128380775,0.22959183156490326,0.9291252238549075
100,1.0,27.43885139089614,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19836734235286713,0.02319999970495701,0.2220408171415329,1.0
100,1.0,27.43885139089614,3,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20534835755825043,0.08660640567541122,0.19366469979286194,0.36569044535943473
100,2.0,11.728684954707337,3,edge_flip_vem,,,731,,,1e-05,0.2,0.02,0.2,0.19215190410614014,0.02320159785449505,0.22958748042583466,0.9291252238549075
100,2.0,11.728684954707337,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19836248457431793,0.02319231443107128,0.22203633189201355,1.0
100,2.0,11.728684954707337,3,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21510908007621765,0.07971734553575516,0.20429809391498566,0.47250107612143855
100,5.0,4.1484505404580005,3,edge_flip_vem,,,509,,,1e-05,0.2,0.02,0.2,0.23671318590641022,0.024018745869398117,0.19685053825378418,0.9291252238549075
100,5.0,4.1484505404580005,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2038549929857254,0.024002721533179283,0.22828800976276398,1.0
100,5.0,4.1484505404580005,3,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2234940379858017,0.10029110312461853,0.23263099789619446,0.3668993933811547
100,10.0,1.9945956405993723,3,edge_flip_vem,,,329,,,1e-05,0.2,0.02,0.2,0.11559530347585678,0.0,0.0,0.0
100,10.0,1.9945956405993723,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.16435346007347107,0.02650667354464531,0.28552159667015076,0.4910883034227432
100,10.0,1.9945956405993723,3,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.216727614402771,0.1315474808216095,0.363665908575058,0.025896169931971025
100,20.0,0.977390412892278,3,edge_flip_vem,,,317,,,1e-05,0.2,0.02,0.2,0.27933722734451294,0.2848146855831146,0.08275503665208817,0.007848505707418938
100,20.0,0.977390412892278,3,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2261277735233307,0.0,0.22541964054107666,0.0011569844335306808
100,20.0,0.977390412892278,3,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.27083852887153625,0.14478671550750732,0.4698945879936218,0.0013366261245429105
100,1.0,27.43885139089614,4,edge_flip_vem,,,294,,,1e-05,0.2,0.02,0.2,0.20571428537368774,0.018799999728798866,0.1893877536058426,1.0
100,1.0,27.43885139089614,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1893877536058426,0.018799999728798866,0.20571428537368774,1.0
100,1.0,27.43885139089614,4,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.196152925491333,0.06640825420618057,0.1889934539794922,0.5978208097977278
100,2.0,11.728684954707337,4,edge_flip_vem,,,294,,,1e-05,0.2,0.02,0.2,0.2057095468044281,0.01879224367439747,0.18938274681568146,1.0
100,2.0,11.728684954707337,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18938274681568146,0.01879224367439747,0.2057095468044281,1.0
100,2.0,11.728684954707337,4,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.20214474201202393,0.07210950553417206,0.19136156141757965,0.47250107612143855
100,5.0,4.1484505404580005,4,edge_flip_vem,,,346,,,1e-05,0.2,0.02,0.2,0.2038549929857254,0.015746047720313072,0.18616212904453278,1.0
100,5.0,4.1484505404580005,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18616212904453278,0.015746047720313072,0.2038549929857254,1.0
100,5.0,4.1484505404580005,4,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2425629049539566,0.09724315255880356,0.1900807023048401,0.20716770520852693
100,10.0,1.9945956405993723,4,edge_flip_vem,,,886,,,1e-05,0.2,0.02,0.2,0.0,0.2785971462726593,0.10312102735042572,0.0
100,10.0,1.9945956405993723,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.17978926002979279,0.02341967448592186,0.22198757529258728,0.6300279203045595
100,10.0,1.9945956405993723,4,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.29878348112106323,0.10896281898021698,0.23618638515472412,0.004788064483641013
100,20.0,0.977390412892278,4,edge_flip_vem,,,561,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.1299998164176941,0.0
100,20.0,0.977390412892278,4,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2517944276332855,0.0,0.28668585419654846,0.002611220469271829
100,20.0,0.977390412892278,4,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.36695677042007446,0.08958137035369873,0.33969300985336304,0.00028997790097287234
100,1.0,27.43885139089614,5,edge_flip_vem,,,477,,,1e-05,0.2,0.02,0.2,0.19020408391952515,0.018799999728798866,0.1951020359992981,1.0
100,1.0,27.43885139089614,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1890196055173874,0.01880752295255661,0.1964285671710968,0.9291252238549075
100,1.0,27.43885139089614,5,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1856936365365982,0.09987356513738632,0.1597694456577301,0.007261306984853738
100,2.0,11.728684954707337,5,edge_flip_vem,,,477,,,1e-05,0.2,0.02,0.2,0.1901990920305252,0.01879224367439747,0.19509713351726532,1.0
100,2.0,11.728684954707337,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18901459872722626,0.018799766898155212,0.19642367959022522,0.9291252238549075
100,2.0,11.728684954707337,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18286390602588654,0.11082601547241211,0.1764756292104721,0.001154464004799172
100,5.0,4.1484505404580005,5,edge_flip_vem,,,450,,,1e-05,0.2,0.02,0.2,0.19897541403770447,0.01782376319169998,0.18308940529823303,0.9291252238549075
100,5.0,4.1484505404580005,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18308940529823303,0.01782376319169998,0.19897541403770447,0.9291252238549075
100,5.0,4.1484505404580005,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19171501696109772,0.1331242024898529,0.2631158232688904,0.08758776832390541
100,10.0,1.9945956405993723,5,edge_flip_vem,,,850,,,1e-05,0.2,0.02,0.2,0.054316144436597824,0.13117414712905884,0.30804041028022766,0.0
100,10.0,1.9945956405993723,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2353965789079666,0.017543850466609,0.17835944890975952,0.5512937220658846
100,10.0,1.9945956405993723,5,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2217995524406433,0.1283266544342041,0.40941327810287476,0.09938001420152784
100,20.0,0.977390412892278,5,edge_flip_vem,,,893,,,1e-05,0.2,0.02,0.2,0.7206627726554871,0.3676023483276367,0.06732306629419327,0.022678988259758403
100,20.0,0.977390412892278,5,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.21858173608779907,0.0,0.2537531554698944,0.09653450898202479
100,20.0,0.977390412892278,5,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.29669052362442017,0.17211505770683289,0.5410878658294678,0.026784071476871663
100,1.0,27.43885139089614,6,edge_flip_vem,,,906,,,1e-05,0.2,0.02,0.2,0.06949152797460556,0.10916666686534882,0.2064102590084076,0.019622102805851988
100,1.0,27.43885139089614,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20734694600105286,0.019200000911951065,0.19918367266654968,1.0
100,1.0,27.43885139089614,6,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.16983218491077423,0.09776686877012253,0.1800178736448288,0.014192781347010507
100,2.0,11.728684954707337,6,edge_flip_vem,,,906,,,1e-05,0.2,0.02,0.2,0.06948458403348923,0.10916036367416382,0.20640552043914795,0.019622102805851988
100,2.0,11.728684954707337,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2073422223329544,0.019192250445485115,0.19917882978916168,1.0
100,2.0,11.728684954707337,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.17693506181240082,0.0977063775062561,0.18501485884189606,0.0011569844335306808
100,5.0,4.1484505404580005,6,edge_flip_vem,,,866,,,1e-05,0.2,0.02,0.2,0.08318279683589935,0.1231534332036972,0.29059159755706787,0.028628631342805008
100,5.0,4.1484505404580005,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20638254284858704,0.019461551681160927,0.1962723284959793,1.0
100,5.0,4.1484505404580005,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2139642983675003,0.09922388195991516,0.21213795244693756,0.18983907181393703
100,10.0,1.9945956405993723,6,edge_flip_vem,,,1000,,,1e-05,0.2,0.02,0.2,0.5,0.0,0.12568674981594086,0.06633317724023008
100,10.0,1.9945956405993723,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.16383489966392517,0.03296350687742233,0.24297088384628296,0.5283779304228372
100,10.0,1.9945956405993723,6,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.29790830612182617,0.10860098898410797,0.2822864353656769,0.11870910076930792
100,20.0,0.977390412892278,6,edge_flip_vem,,,917,,,1e-05,0.2,0.02,0.2,0.08674122393131256,0.40805718302726746,0.8677712678909302,0.012637056407904105
100,20.0,0.977390412892278,6,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1878514587879181,0.0,0.3132370710372925,0.10447601533627356
100,20.0,0.977390412892278,6,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.40213412046432495,0.11974038183689117,0.38642019033432007,0.08552565975067121
100,1.0,27.43885139089614,7,edge_flip_vem,,,193,,,1e-05,0.2,0.02,0.2,0.1967346966266632,0.018799999728798866,0.21551020443439484,1.0
100,1.0,27.43885139089614,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1967346966266632,0.018799999728798866,0.21551020443439484,1.0
100,1.0,27.43885139089614,7,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.18540628254413605,0.11462056636810303,0.15713520348072052,0.04958135523402417
100,2.0,11.728684954707337,7,edge_flip_vem,,,193,,,1e-05,0.2,0.02,0.2,0.19672980904579163,0.01879224367439747,0.21550561487674713,1.0
100,2.0,11.728684954707337,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19672980904579163,0.01879224367439747,0.21550561487674713,1.0
100,2.0,11.728684954707337,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19345124065876007,0.11189243197441101,0.16312938928604126,0.06689538498623886
100,5.0,4.1484505404580005,7,edge_flip_vem,,,284,,,1e-05,0.2,0.02,0.2,0.1903747171163559,0.018223049119114876,0.21649275720119476,1.0
100,5.0,4.1484505404580005,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1903747171163559,0.018223049119114876,0.21649275720119476,1.0
100,5.0,4.1484505404580005,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1989203840494156,0.13238263130187988,0.24796976149082184,1.3002564398429291e-15
100,10.0,1.9945956405993723,7,edge_flip_vem,,,209,,,1e-05,0.2,0.02,0.2,0.11161045730113983,0.0,0.0,0.0
100,10.0,1.9945956405993723,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.21554990112781525,0.01425124704837799,0.2064557820558548,0.6009721799981695
100,10.0,1.9945956405993723,7,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.24705591797828674,0.1610197126865387,0.425732284784317,0.0014615125060597647
100,20.0,0.977390412892278,7,edge_flip_vem,,,779,,,1e-05,0.2,0.02,0.2,0.6003012657165527,0.2554452419281006,0.03737454116344452,0.09098061671859674
100,20.0,0.977390412892278,7,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.24373385310173035,0.0,0.20378603041172028,0.010435392710893103
100,20.0,0.977390412892278,7,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.41081857681274414,0.18603454530239105,0.49100393056869507,0.011011968121955752
100,1.0,27.43885139089614,8,edge_flip_vem,,,313,,,1e-05,0.2,0.02,0.2,0.10626262426376343,0.0,0.0,0.0
100,1.0,27.43885139089614,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20326530933380127,0.020800000056624413,0.18367347121238708,1.0
100,1.0,27.43885139089614,8,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.1867382973432541,0.08793440461158752,0.18205782771110535,0.014192781347010507
100,2.0,11.728684954707337,8,edge_flip_vem,,,313,,,1e-05,0.2,0.02,0.2,0.10625627636909485,0.0,0.0,0.0
100,2.0,11.728684954707337,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20326052606105804,0.020792275667190552,0.1836683750152588,1.0
100,2.0,11.728684954707337,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19546698033809662,0.0867970809340477,0.1873771697282791,0.04205291843043419
100,5.0,4.1484505404580005,8,edge_flip_vem,,,277,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10676545649766922,0.0
100,5.0,4.1484505404580005,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20301248133182526,0.02070005238056183,0.18616212904453278,0.8585594574581795
100,5.0,4.1484505404580005,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22785262763500214,0.09651955962181091,0.21549467742443085,0.02351258938443967
100,10.0,1.9945956405993723,8,edge_flip_vem,,,474,,,1e-05,0.2,0.02,0.2,1.0,0.2651787996292114,0.10090769082307816,0.03555936072748941
100,10.0,1.9945956405993723,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19030436873435974,0.013976446352899075,0.2160676121711731,0.8585594574581797
100,10.0,1.9945956405993723,8,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2978701591491699,0.11742192506790161,0.3039936125278473,0.02351258938443967
100,20.0,0.977390412892278,8,edge_flip_vem,,,279,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.13089138269424438,0.0
100,20.0,0.977390412892278,8,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2203582525253296,0.0,0.33765050768852234,0.11876912541700375
100,20.0,0.977390412892278,8,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.4043572247028351,0.1346989870071411,0.4288591146469116,0.04205291843043419
100,1.0,27.43885139089614,9,edge_flip_vem,,,510,,,1e-05,0.2,0.02,0.2,0.20000000298023224,0.018400000408291817,0.20979592204093933,1.0
100,1.0,27.43885139089614,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20979592204093933,0.018400000408291817,0.20000000298023224,1.0
100,1.0,27.43885139089614,9,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22552476823329926,0.04177854210138321,0.20204833149909973,0.8079616479391557
100,2.0,11.728684954707337,9,edge_flip_vem,,,510,,,1e-05,0.2,0.02,0.2,0.19999516010284424,0.018392236903309822,0.20979124307632446,1.0
100,2.0,11.728684954707337,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20979124307632446,0.018392236903309822,0.19999516010284424,1.0
100,2.0,11.728684954707337,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22483709454536438,0.07413426786661148,0.18442721664905548,0.5642054529253091
100,5.0,4.1484505404580005,9,edge_flip_vem,,,525,,,1e-05,0.2,0.02,0.2,0.20891010761260986,0.014507546089589596,0.19542981684207916,1.0
100,5.0,4.1484505404580005,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20891010761260986,0.014507546089589596,0.19542981684207916,1.0
100,5.0,4.1484505404580005,9,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2452562302350998,0.10857810080051422,0.19254641234874725,0.47250107612143855
100,10.0,1.9945956405993723,9,edge_flip_vem,,,358,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.1190488338470459,0.0
100,10.0,1.9945956405993723,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.21070025861263275,0.02772652357816696,0.21374176442623138,0.6349910030198425
100,10.0,1.9945956405993723,9,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.27826201915740967,0.13707533478736877,0.279746413230896,0.30055354064448236
100,20.0,0.977390412892278,9,edge_flip_vem,,,452,,,1e-05,0.2,0.02,0.2,0.1078479215502739,0.358311265707016,0.05867447331547737,0.08068918390116896
100,20.0,0.977390412892278,9,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2613239586353302,0.0,0.27213191986083984,0.11870910076930792
100,20.0,0.977390412892278,9,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.37298333644866943,0.1414843648672104,0.3616556227207184,0.06597001273417051
100,1.0,27.43885139089614,10,edge_flip_vem,,,174,,,1e-05,0.2,0.02,0.2,0.1951020359992981,0.01759999990463257,0.20000000298023224,1.0
100,1.0,27.43885139089614,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20000000298023224,0.01759999990463257,0.1951020359992981,1.0
100,1.0,27.43885139089614,10,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19257555902004242,0.1057327538728714,0.1589720994234085,0.09770198377892804
100,2.0,11.728684954707337,10,edge_flip_vem,,,108,,,1e-05,0.2,0.02,0.2,0.19999516010284424,0.01759222522377968,0.19591346383094788,1.0
100,2.0,11.728684954707337,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19999516010284424,0.01759222522377968,0.19591346383094788,1.0
100,2.0,11.728684954707337,10,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21869611740112305,0.07696700096130371,0.17476913332939148,0.41725117676350326
100,5.0,4.1484505404580005,10,edge_flip_vem,,,166,,,1e-05,0.2,0.02,0.2,0.19879989326000214,0.02193855307996273,0.1962723284959793,1.0
100,5.0,4.1484505404580005,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19879989326000214,0.02193855307996273,0.1962723284959793,1.0
100,5.0,4.1484505404580005,10,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2596662640571594,0.12164405733346939,0.18256886303424835,0.15944314871033458
100,10.0,1.9945956405993723,10,edge_flip_vem,,,241,,,1e-05,0.2,0.02,0.2,0.1815883368253708,0.010316472500562668,0.21730701625347137,0.6917588737329794
100,10.0,1.9945956405993723,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18166318535804749,0.012670719996094704,0.21088679134845734,0.5333833942150725
100,10.0,1.9945956405993723,10,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.3715996742248535,0.1407250612974167,0.2347148209810257,0.10845148370655991
100,20.0,0.977390412892278,10,edge_flip_vem,,,265,,,1e-05,0.2,0.02,0.2,0.1041443720459938,0.0,0.0,0.0
100,20.0,0.977390412892278,10,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18318381905555725,0.0,0.26929283142089844,0.005010844677767303
100,20.0,0.977390412892278,10,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.49854525923728943,0.19440199434757233,0.3501330316066742,0.004788064483641013
100,1.0,27.43885139089614,11,edge_flip_vem,,,274,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11252525448799133,0.0
100,1.0,27.43885139089614,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2024489790201187,0.023600000888109207,0.20408163964748383,1.0
100,1.0,27.43885139089614,11,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.21818429231643677,0.0644349455833435,0.17988038063049316,0.5333833942150725
100,2.0,11.728684954707337,11,edge_flip_vem,,,274,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11251900345087051,0.0
100,2.0,11.728684954707337,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2024441808462143,0.023592321202158928,0.2040768563747406,1.0
100,2.0,11.728684954707337,11,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.22386394441127777,0.07493572682142258,0.17236359417438507,0.3987532145992851
100,5.0,4.1484505404580005,11,edge_flip_vem,,,329,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11322901397943497,0.0
100,5.0,4.1484505404580005,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19879989326000214,0.023589888587594032,0.21059513092041016,1.0
100,5.0,4.1484505404580005,11,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.2517269551753998,0.08248721063137054,0.18014295399188995,0.32091195187981514
100,10.0,1.9945956405993723,11,edge_flip_vem,,,250,,,1e-05,0.2,0.02,0.2,0.1254245936870575,0.0,0.0,0.0
100,10.0,1.9945956405993723,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.22737829387187958,0.05087069049477577,0.1821887344121933,0.33670519695542883
100,10.0,1.9945956405993723,11,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.29541143774986267,0.09838751703500748,0.24948720633983612,0.08552565975067121
100,20.0,0.977390412892278,11,edge_flip_vem,,,372,,,1e-05,0.2,0.02,0.2,0.11484317481517792,0.0,0.0,0.0
100,20.0,0.977390412892278,11,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1971295326948166,0.0,0.31220191717147827,0.07535671081028444
100,20.0,0.977390412892278,11,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.36303383111953735,0.15617039799690247,0.39285939931869507,0.02964327933391515
100,1.0,27.43885139089614,12,edge_flip_vem,,,197,,,1e-05,0.2,0.02,0.2,0.18448980152606964,0.018799999728798866,0.19755102694034576,1.0
100,1.0,27.43885139089614,12,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19755102694034576,0.018799999728798866,0.18448980152606964,1.0
100,1.0,27.43885139089614,12,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19269613921642303,0.09108718484640121,0.15726180374622345,0.2296435528730941
100,2.0,11.728684954707337,12,edge_flip_vem,,,197,,,1e-05,0.2,0.02,0.2,0.18448470532894135,0.01879224367439747,0.19754613935947418,1.0
100,2.0,11.728684954707337,12,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.19754613935947418,0.01879224367439747,0.18448470532894135,1.0
100,2.0,11.728684954707337,12,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.19082148373126984,0.08081493526697159,0.1675432175397873,0.3239237983436304
100,5.0,4.1484505404580005,12,edge_flip_vem,,,315,,,1e-05,0.2,0.02,0.2,0.18363456428050995,0.02070005238056183,0.20048493146896362,1.0
100,5.0,4.1484505404580005,12,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.20048493146896362,0.02070005238056183,0.18363456428050995,1.0
100,5.0,4.1484505404580005,12,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.23458026349544525,0.10479144006967545,0.16318103671073914,0.12349430157944018
100,10.0,1.9945956405993723,12,edge_flip_vem,,,677,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10124985873699188,0.0
100,10.0,1.9945956405993723,12,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.2094770073890686,0.013279668055474758,0.17551977932453156,0.42977137131885146
100,10.0,1.9945956405993723,12,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.3395625650882721,0.14032858610153198,0.25349530577659607,0.11005444548223992
100,20.0,0.977390412892278,12,edge_flip_vem,,,323,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11573474109172821,0.0
100,20.0,0.977390412892278,12,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.18312786519527435,0.0,0.3871610760688782,0.05877312749549573
100,20.0,0.977390412892278,12,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,0.2,0.02,0.2,0.42794549465179443,0.17372703552246094,0.4176904559135437,0.023829731360150475
100,1.0,27.43885139089614,13,edge_flip_vem,,,601,,,1e-05,0.2,0.02,0.2,0.21877551078796387,0.02319999970495701,0.1893877536058426,1.0
100,1.0,27.43885139089614,13,edge_flip_spectral,,,,,,1e-05,0.2,0.02,0.2,0.1893877536058426,0.02319999970495701,0.21877551078796387,1.0
