N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1222,1.0,27.438806323904522,8,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12422870844602585,0.0065620094537734985,0.12716780602931976,0.2532057015253351
1222,1.0,27.438806323904522,9,edge_flip_vem,,,316,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.002108915476128459,0.022182203829288483,0.15928928554058075,0.000435334001183433
1222,1.0,27.438806323904522,9,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,9,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1399669200181961,0.01848810538649559,0.10340477526187897,0.05402049014749118
1222,1.0,27.438806323904522,10,edge_flip_vem,,,301,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.002108915476128459,0.022182203829288483,0.15928928554058075,0.000435334001183433
1222,1.0,27.438806323904522,10,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,10,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12477612495422363,0.007467963267117739,0.1261465847492218,0.2183645177910883
1222,1.0,27.438806323904522,11,edge_flip_vem,,,308,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.002108915476128459,0.022182203829288483,0.15928928554058075,0.000435334001183433
1222,1.0,27.438806323904522,11,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,11,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12030990421772003,0.007741083856672049,0.13047176599502563,0.2206880576392679
1222,1.0,27.438806323904522,12,edge_flip_vem,,,302,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15928928554058075,0.022182203829288483,0.002108915476128459,0.000435334001183433
1222,1.0,27.438806323904522,12,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,12,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13222217559814453,0.011777839623391628,0.11300063878297806,0.016454887774714155
1222,1.0,27.438806323904522,13,edge_flip_vem,,,303,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.002108915476128459,0.022182203829288483,0.15928928554058075,0.000435334001183433
1222,1.0,27.438806323904522,13,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,13,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12759710848331451,0.012530835345387459,0.11690597236156464,0.0786615828233702
1222,1.0,27.438806323904522,14,edge_flip_vem,,,296,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15928928554058075,0.022182203829288483,0.002108915476128459,0.000435334001183433
1222,1.0,27.438806323904522,14,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,14,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.13190874457359314,0.008665677160024643,0.11905655264854431,0.22528610326260987
1222,1.0,27.438806323904522,15,edge_flip_vem,,,276,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.002108915476128459,0.022182203829288483,0.15928928554058075,0.000435334001183433
1222,1.0,27.438806323904522,15,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,15,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12250228971242905,0.00656643183901906,0.12952947616577148,0.2918755011376312
1222,1.0,27.438806323904522,16,edge_flip_vem,,,312,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15928928554058075,0.022182203829288483,0.002108915476128459,0.000435334001183433
1222,1.0,27.438806323904522,16,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,16,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1245466098189354,0.011121912859380245,0.12247582525014877,0.1860672179862851
1222,1.0,27.438806323904522,17,edge_flip_vem,,,335,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15928928554058075,0.022182203829288483,0.002108915476128459,0.000435334001183433
1222,1.0,27.438806323904522,17,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
1222,1.0,27.438806323904522,17,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12800909578800201,0.014412615448236465,0.11571837216615677,0.05958471476847685
1222,1.0,27.438806323904522,18,edge_flip_vem,,,279,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15928928554058075,0.022182203829288483,0.002108915476128459,0.000435334001183433
1222,1.0,27.438806323904522,18,edge_flip_spectral,,,,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.02254662662744522,0.00020525451691355556,0.6666666865348816,0.005999041963085236
