regime,N,p,q,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epochs,epochs_gamma,epochs_beta,delta,n_fit,mean_degree,lcc_size,lcc_frac,n_components,n_isolated,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,5,edge_flip_vem,,,576,,,1e-05,473,3.668,473,0.946,23,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.09025400131940842,0.05349103733897209,0.004796579014509916,0.003967632840598818
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,5,edge_flip_spectral,,,,,,1e-05,473,3.668,473,0.946,23,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.03216930106282234,0.0,0.037229038774967194,0.000557716425981937
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,5,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,10.999704375246353,5.999838750134375,4.999865625111979,1e-05,473,3.668,473,0.946,23,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11426190286874771,0.007529957685619593,0.11226227879524231,0.00905891756358488
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,5,edge_flip_vem,,,505,,,1e-05,473,3.668,473,0.946,23,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.10101930797100067,0.021203437820076942,0.0,5.621885899510317e-06
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,5,edge_flip_spectral,,,,,,1e-05,473,3.668,473,0.946,23,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.07245416939258575,0.0,0.0690837875008583,0.00015343918642283133
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,5,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,10.999704375246353,5.999838750134375,4.999865625111979,1e-05,473,3.668,473,0.946,23,20,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11517562717199326,0.007975291460752487,0.11059406399726868,0.006559230698211194
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,6,edge_flip_vem,,,244,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007319399155676365,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,6,edge_flip_spectral,,,,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.01399555616080761,0.001204570522531867,0.012959558516740799,0.6052631511012699
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,6,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.119865283370018,0.006484610959887505,0.10867217183113098,3.1569075924395015e-06
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,6,edge_flip_vem,,,204,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0073286397382617,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,6,edge_flip_spectral,,,,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.013987721875309944,0.0011965305311605334,0.013012983836233616,0.6052631511012699
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11695113033056259,0.00648476229980588,0.11145380884408951,7.511108848044969e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,6,edge_flip_vem,,,363,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007923932746052742,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,6,edge_flip_spectral,,,,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014485941268503666,0.0,0.020963236689567566,0.04333836256466844
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1170555129647255,0.006594542413949966,0.11205718666315079,0.008694596019407292
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,6,edge_flip_vem,,,481,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1555955559015274,0.05361223220825195,0.002678763587027788,0.00463367146144266
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,6,edge_flip_spectral,,,,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.03431708738207817,0.0,0.028492527082562447,0.0016473861138146999
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,6,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11589989811182022,0.006559358909726143,0.1137823611497879,0.0016410835902180598
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,6,edge_flip_vem,,,412,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.06109505891799927,0.0,0.0,0.0034514125210857263
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,6,edge_flip_spectral,,,,,,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0797087699174881,0.0,0.05086366832256317,4.115294270338524e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,6,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.412,483,0.966,17,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12000226974487305,0.006476705428212881,0.11232879012823105,0.0013602681169322202
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,7,edge_flip_vem,,,249,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.00783961359411478,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,7,edge_flip_spectral,,,,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.01393499318510294,0.0013538222992792726,0.014785431325435638,0.5705750873844765
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,7,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,10.999903105896447,5.999947148670789,4.999955957225658,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12205567210912704,0.006770050618797541,0.1070699617266655,0.004335702295193025
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,7,edge_flip_vem,,,249,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.007831680588424206,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,7,edge_flip_spectral,,,,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0139271579682827,0.0013457848690450191,0.014777610078454018,0.5705750873844765
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,10.999903105896447,5.999947148670789,4.999955957225658,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11968278139829636,0.0066983988508582115,0.10923070460557938,0.004326023482769011
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,7,edge_flip_vem,,,414,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007513075601309538,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,7,edge_flip_spectral,,,,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.010156218893826008,0.0,0.030661029741168022,0.005155795662322759
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,10.999903105896447,5.999947148670789,4.999955957225658,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11828585714101791,0.00662067299708724,0.1104016900062561,0.008241051744739146
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,7,edge_flip_vem,,,314,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.006438185926526785,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,7,edge_flip_spectral,,,,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.028012795373797417,0.0,0.035739485174417496,0.0007084500520553583
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,7,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,10.999903105896447,5.999947148670789,4.999955957225658,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11344483494758606,0.006664750166237354,0.11513882875442505,0.004857835302566294
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,7,edge_flip_vem,,,271,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.0072086527943611145,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,7,edge_flip_spectral,,,,,,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0505448579788208,0.0,0.07728853821754456,6.2075726694054e-06
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,7,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,10.999903105896447,5.999947148670789,4.999955957225658,1e-05,477,3.584,477,0.954,18,15,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11211543530225754,0.006643307860940695,0.11759976297616959,0.003071818567908775
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,8,edge_flip_vem,,,333,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007602897007018328,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,8,edge_flip_spectral,,,,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014871601946651936,0.0013145150151103735,0.01307754311710596,0.5873460919173827
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,8,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11609738320112228,0.006551672238856554,0.11234093457460403,0.0034472819206564586
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,8,edge_flip_vem,,,397,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007603550795465708,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,8,edge_flip_spectral,,,,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014718628488481045,0.0013217952800914645,0.013182759284973145,0.5711971524642153
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11722320318222046,0.0065842908807098866,0.11121716350317001,0.005774985461920921
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,8,edge_flip_vem,,,503,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007275703363120556,0.028924180194735527,0.0,0.004247718651365854
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,8,edge_flip_spectral,,,,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.020203223451972008,0.0,0.013333824463188648,0.0158775854136588
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11563190072774887,0.0067368424497544765,0.11305554956197739,0.0029834525129624145
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,8,edge_flip_vem,,,574,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.031166518107056618,0.0691666379570961,0.0014695699585439692
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,8,edge_flip_spectral,,,,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.030506815761327744,0.0,0.038830216974020004,0.00041369796199462364
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,8,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11140535771846771,0.0070633492432534695,0.11845136433839798,0.005085397127380564
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,8,edge_flip_vem,,,386,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.06198997050523758,0.0,0.0,0.0009966227097501206
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,8,edge_flip_spectral,,,,,,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.047333791851997375,0.0,0.09069769829511642,0.0022225242488601855
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,8,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,10.999716502152006,5.999845364810185,4.999871137341821,1e-05,483,3.54,483,0.966,18,17,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11500618606805801,0.007099631708115339,0.1168164610862732,0.0034472819206564586
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,9,edge_flip_vem,,,149,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007631239946931601,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,9,edge_flip_spectral,,,,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014235937967896461,0.0012941762106493115,0.013750418089330196,0.7013924549114453
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,9,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.120161272585392,0.006776608992367983,0.1082102507352829,0.002210318997581184
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,9,edge_flip_vem,,,186,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0076316166669130325,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,9,edge_flip_spectral,,,,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014261293224990368,0.0012861377326771617,0.013742580078542233,0.7013924549114453
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11914026737213135,0.006677698809653521,0.10943051427602768,0.0018726978639202207
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,9,edge_flip_vem,,,326,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.00707132276147604,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,9,edge_flip_spectral,,,,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014537297189235687,0.0,0.016860375180840492,0.011894297632560093
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,9,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.12178552895784378,0.006836096290498972,0.10776034742593765,0.001636377612745468
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,9,edge_flip_vem,,,615,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.017020758241415024,0.05126245692372322,0.001028754797920664
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,9,edge_flip_spectral,,,,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.03334458917379379,0.0,0.03776247426867485,0.0003588346367963219
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,9,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11743886023759842,0.0072068627923727036,0.11182437092065811,0.0041341969425446445
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,9,edge_flip_vem,,,269,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.0007182814297266304,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,9,edge_flip_spectral,,,,,,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.04139838367700577,0.0,0.07682422548532486,0.0007615555094337923
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,9,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,491,3.672,491,0.982,10,9,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11911527812480927,0.0076704868115484715,0.11124534159898758,0.0005238937059324945
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,10,edge_flip_vem,,,133,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0072701470926404,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,10,edge_flip_spectral,,,,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014628165401518345,0.0014334862353280187,0.011938354931771755,0.637789652672529
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,10,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,11.0,6.0,5.0,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11445921659469604,0.006135430186986923,0.11363082379102707,0.008779343893022649
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,10,edge_flip_vem,,,133,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0072622052393853664,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,10,edge_flip_spectral,,,,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.014620342291891575,0.0014254499692469835,0.011930488049983978,0.637789652672529
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,10,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,11.0,6.0,5.0,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.1138104572892189,0.006191902793943882,0.11452709138393402,0.006358659644773861
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,10,edge_flip_vem,,,187,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0073036919347941875,0.0,0.0,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,10,edge_flip_spectral,,,,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.015376456081867218,0.0,0.015540235675871372,0.04247363179260522
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,10,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,11.0,6.0,5.0,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11468608677387238,0.006350701209157705,0.11353117972612381,0.010828198681996776
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,10,edge_flip_vem,,,407,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.006396618206053972,0.0
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,10,edge_flip_spectral,,,,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.029074115678668022,0.0,0.033134669065475464,0.00020159107188614476
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,10,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,11.0,6.0,5.0,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11171173304319382,0.007129328325390816,0.11590516567230225,0.002705864266445565
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,10,edge_flip_vem,,,596,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.09055103361606598,0.014281879179179668,0.0,3.9319512254437105e-05
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,10,edge_flip_spectral,,,,,,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.06515943259000778,0.0,0.06469752639532089,0.00043634113567452086
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,20.0,0.977390412892278,10,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,11.0,6.0,5.0,1e-05,490,3.484,490,0.98,11,10,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11629806458950043,0.007944578304886818,0.11155054718255997,0.0009773496426917032
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,11,edge_flip_vem,,,277,,,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.02484472095966339,0.007293626666069031,0.004051676263211076
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,11,edge_flip_spectral,,,,,,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0074684880673885345,0.0008350730640813708,0.4000000059604645,0.01922177188540407
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,1.0,27.43885139089614,11,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,10.99990589121024,5.999948667932857,4.999957223277382,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11623362451791763,0.006274501793086529,0.11167478561401367,0.004936670542254741
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,11,edge_flip_vem,,,277,,,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.024837061762809753,0.007285684812813997,0.004051676263211076
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,11,edge_flip_spectral,,,,,,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.007460549473762512,0.000827027193736285,0.39999839663505554,0.01922177188540407
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,2.0,11.728684954707337,11,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,10.99990589121024,5.999948667932857,4.999957223277382,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11423245072364807,0.006307628471404314,0.11340408772230148,0.0009985079097661405
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,11,edge_flip_vem,,,464,,,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.04165200516581535,0.007728870492428541,0.004051676263211076
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,11,edge_flip_spectral,,,,,,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.021390162408351898,0.0,0.014245566911995411,0.010806954061498944
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,5.0,4.1484505404580005,11,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,10.99990589121024,5.999948667932857,4.999957223277382,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.11349590867757797,0.006574634462594986,0.11334355920553207,0.00011098444391810856
relatively_sparse,500,0.012429216196844383,0.0012429216196844384,10.0,1.9945956405993723,11,edge_flip_vem,,,274,,,1e-05,484,3.444,484,0.968,17,16,0.012429216196844383,0.0012429216196844384,0.012429216196844383,0.0,0.0,0.0065970090217888355,0.0
