N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,epochs,epochs_gamma,epochs_beta,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11,nmi
1222,1.0,27.44991740357355,1,edge_flip_vem,,,,288,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,1.0,27.44991740357355,1,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11890022456645966,0.004739530384540558,0.13517673313617706,0.34680460664351154
1222,1.0,27.44991740357355,2,edge_flip_vem,,,,267,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,2,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12378772348165512,0.008330827578902245,0.12675519287586212,0.23484442457217575
1222,1.0,27.44991740357355,3,edge_flip_vem,,,,273,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,3,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.14866437017917633,0.008992502465844154,0.10488904267549515,0.16020886792127928
1222,1.0,27.44991740357355,4,edge_flip_vem,,,,283,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,1.0,27.44991740357355,4,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11089594662189484,0.007646761368960142,0.14008155465126038,0.17988562972807448
1222,1.0,27.44991740357355,5,edge_flip_vem,,,,313,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,5,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12528382241725922,0.005172752775251865,0.12750479578971863,0.30477306311125324
1222,1.0,27.44991740357355,6,edge_flip_vem,,,,285,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,1.0,27.44991740357355,6,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1223575621843338,0.005142637528479099,0.13037563860416412,0.35267713703525533
1222,1.0,27.44991740357355,7,edge_flip_vem,,,,304,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,1.0,27.44991740357355,7,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.11069589853286743,0.009740597568452358,0.14290988445281982,0.12983289751630425
1222,1.0,27.44991740357355,8,edge_flip_vem,,,,315,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,1.0,27.44991740357355,8,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15910910069942474,0.008930248208343983,0.09597726911306381,0.0002156327765032378
1222,1.0,27.44991740357355,9,edge_flip_vem,,,,269,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0020514102652668953,0.021793663501739502,0.15726323425769806,0.00021362734387380577
1222,1.0,27.44991740357355,9,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.12485122680664062,0.005497568286955357,0.12707039713859558,0.283757904841128
1222,1.0,27.44991740357355,10,edge_flip_vem,,,,259,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,1.0,27.44991740357355,10,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1535881757736206,0.008159111253917217,0.0971558541059494,0.013596423220194028
1222,1.0,27.44991740357355,11,edge_flip_vem,,,,288,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.0021076255943626165,0.022182203829288483,0.15927202999591827,0.000435334001183433
1222,1.0,27.44991740357355,11,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.1060423031449318,0.009389044716954231,0.1489201784133911,0.17303339345918187
1222,1.0,27.44991740357355,12,edge_flip_vem,,,,281,,,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.15927202999591827,0.022182203829288483,0.0021076255943626165,0.000435334001183433
1222,1.0,27.44991740357355,12,sbm_dpsgd_all_noised,26.32769835700213,5.635908993701224,0.5431117353192144,10.999985255304406,5.999991957438766,4.999993297865639,1e-05,0.042592106414632014,0.0042259643248116424,0.03882533551230624,0.10278398543596268,0.010382203385233879,0.14976435899734497,0.1050665095320706
